title;url;price;price_drop;image_url;category;gender
Skin;https://www.matchesfashion.com/products/Skin-Violetta-quilted-cotton-terry-slippers-1530932;90;;;Flats;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Arizona-suede-sandals-1466817;95;;;Flats;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Maxine-buckled-patent-leather-slingback-flats-1497886;740;;;Flats;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-shearling-sandals-1470942;630;;;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Shearling-lined-suede-backless-loafers-1550562;950;;;Flats;women
Le Monde Béryl;https://www.matchesfashion.com/products/Le-Monde-B%C3%A9ryl-Studded-leather-Mary-Jane-ballet-flats-1546250;455;;;Flats;women
Givenchy;https://www.matchesfashion.com/products/Givenchy-Logo-print-rubber-slides-1421078;250;;;Flats;women
Gucci;https://www.matchesfashion.com/products/Gucci-Miami-GG-embossed-rubber-flatform-slides-1547900;395;;;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Woolito-spiked-shearling-backless-loafers-1452224;845;;;Flats;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Track-faux-leather-sandals-1418609;725;;;Flats;women
Vibi Venezia;https://www.matchesfashion.com/products/Vibi-Venezia-Cotton-twill-Mary-Jane-flats-1532366;85;;;Flats;women
Miu Miu;https://www.matchesfashion.com/products/Miu-Miu-Shearling-slingback-sandals-1445968;790;;;Flats;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Le-Loafer-tortoiseshell-effect-leather-loafers-1497887;695;;;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Logo-plaque-cotton-terry-slippers-1465772;500;;;Flats;women
Vibi Venezia;https://www.matchesfashion.com/products/Vibi-Venezia-Cotton-canvas-Furlane-slippers-1532362;85;;;Flats;women
Gucci;https://www.matchesfashion.com/products/Gucci-Jordaan-Horsebit-suede-loafers-1548974;675;;;Flats;women
The Row;https://www.matchesfashion.com/products/The-Row-Grained-leather-fisherman-sandals-1409939;860;;;Flats;women
Alexander McQueen;https://www.matchesfashion.com/products/Alexander-McQueen-Wander-polished-leather-loafers-1425648;620;;;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Triangle-plaque-tread-sole-leather-loafers-1419359;950;;;Flats;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-05-leather-sandals-1470941;595;;;Flats;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Cassandre-T-bar-leather-sandals-1470948;720;;;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Logo-plaque-metallic-leather-loafers-1508759;930;;;Flats;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Boston-oiled-leather-clogs-1523977;101;;;Flats;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Boston-suede-clogs-1438690;130;;;Flats;women
Valentino Garavani;https://www.matchesfashion.com/products/Valentino-Garavani-One-Stud-leather-sandals-1476876;590;;;Flats;women
Le Monde Béryl;https://www.matchesfashion.com/products/Le-Monde-B%C3%A9ryl-Leopard-print-pony-hair-Mary-Jane-flats-1546257;445;;;Flats;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Leopard-faux-fur-sandals-1469440;550;;;Flats;women
Gucci;https://www.matchesfashion.com/products/Gucci-Horsebit-chain-flat-leather-sandals-1473744;640;;;Flats;women
The Row;https://www.matchesfashion.com/products/The-Row-Avery-leather-sandals-1515988;570;;;Flats;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Stud-embellished-leather-flat-sandals-1523190;205;;;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Woolito-shearling-backless-loafers-1452254;725;;;Flats;women
Le Monde Béryl;https://www.matchesfashion.com/products/Le-Monde-B%C3%A9ryl-Leather-Mary-Jane-ballet-flats-1546255;395;;;Flats;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Milano-oiled-leather-sandals-1515919;130;;;Flats;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Boston-oiled-leather-clogs-1511991;115;;;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Logo-plaque-leather-sandals-1412020;550;;;Flats;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Homeria-leather-sandals-1523173;200;;;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Logo-print-leather-Mary-Jane-shoes-1477891;780;;;Flats;women
The Row;https://www.matchesfashion.com/products/The-Row-Boheme-suede-Mary-Jane-flats-1545514;1,070;;;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Logo-print-plexi-and-leather-sandals-1477892;640;;assetsprx.matchesfashion.com/img/1477892/1/285.jpg;Flats;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Boston-suede-clogs-1535613;139;;assetsprx.matchesfashion.com/img/1535613/1/285.jpg;Flats;women
UGG;https://www.matchesfashion.com/products/UGG-Classic-Ultra-Mini-suede-boots-1538300;145;;assetsprx.matchesfashion.com/img/1538300/1/285.jpg;Flats;women
Loeffler Randall;https://www.matchesfashion.com/products/Loeffler-Randall-Daphne-bow-pleated-raffia-flat-sandals-1536884;215;;assetsprx.matchesfashion.com/img/1536884/1/285.jpg;Flats;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Treli-crystal-embellished-metallic-leather-sandals-1523182;161;;assetsprx.matchesfashion.com/img/1523182/1/285.jpg;Flats;women
Gucci;https://www.matchesfashion.com/products/Gucci-Isla-double-strap-mesh-sandals-1496387;735;;assetsprx.matchesfashion.com/img/1496387/1/285.jpg;Flats;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Drapy-knotted-faux-shearling-sandals-1438779;495;;assetsprx.matchesfashion.com/img/1438779/1/285.jpg;Flats;women
Le Monde Béryl;https://www.matchesfashion.com/products/Le-Monde-B%C3%A9ryl-Square-toe-leather-Mary-Jane-ballet-flats-1529113;395;;assetsprx.matchesfashion.com/img/1529113/1/285.jpg;Flats;women
Gucci;https://www.matchesfashion.com/products/Gucci-Interlocking-G-cutout-leather-slides-1532741;470;;assetsprx.matchesfashion.com/img/1532741/1/285.jpg;Flats;women
Alexander McQueen;https://www.matchesfashion.com/products/Alexander-McQueen-Hybrid-double-strap-rubber-slides-1425656;265;;assetsprx.matchesfashion.com/img/1425656/1/285.jpg;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Logo-plaque-leather-loafers-1465776;920;;assetsprx.matchesfashion.com/img/1465776/1/285.jpg;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Loubi-studded-rubber-flip-flops-1464978;350;;assetsprx.matchesfashion.com/img/1464978/1/285.jpg;Flats;women
Emme Parsons;https://www.matchesfashion.com/products/Emme-Parsons-Folded-cross-strap-leather-sandals-1533073;365;;assetsprx.matchesfashion.com/img/1533073/1/285.jpg;Flats;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Blade-chain-embellished-patent-leather-flats-1504647;740;;assetsprx.matchesfashion.com/img/1504647/1/285.jpg;Flats;women
Miu Miu;https://www.matchesfashion.com/products/Miu-Miu-Metallic-leather-ballet-flats-1528248;700;;assetsprx.matchesfashion.com/img/1528248/1/285.jpg;Flats;women
Jimmy Choo;https://www.matchesfashion.com/products/Jimmy-Choo-Ade-faux-pearl-embellished-suede-ballet-flats-1505402;625;;assetsprx.matchesfashion.com/img/1505402/1/285.jpg;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Buckled-leather-sandals-1477893;770;;;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Conclusive-Spike-leather-ballet-flats-1518139;635;;;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Triangle-logo-leather-slingback-flats-1465778;670;;;Flats;women
Miu Miu;https://www.matchesfashion.com/products/Miu-Miu-Crystal-embellished-satin-sandals-1414693;765;;;Flats;women
LOEWE;https://www.matchesfashion.com/products/LOEWE-Toy-leather-slippers-1524893;625;;;Flats;women
Gabriela Hearst;https://www.matchesfashion.com/products/Gabriela-Hearst-Gia-5-slingback-leather-sandals-1524993;600;;;Flats;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-croc-effect-leather-sandals-1434134;630;;;Flats;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Hephaestus-wraparound-leather-sandals-1536887;190;;;Flats;women
Vibi Venezia;https://www.matchesfashion.com/products/Vibi-Venezia-Blanket-stitched-velvet-Mary-Jane-flats-1399060;85;;;Flats;women
Miu Miu;https://www.matchesfashion.com/products/Miu-Miu-Leather-ballet-flats-1554516;700;;;Flats;women
The Row;https://www.matchesfashion.com/products/The-Row-Boheme-leather-Mary-Jane-flats-1542910;960;;;Flats;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Arizona-suede-sandals-1515934;95;;;Flats;women
Miu Miu;https://www.matchesfashion.com/products/Miu-Miu-Crystal-heel-satin-ballet-flats-1360003;515;;;Flats;women
Vibi Venezia;https://www.matchesfashion.com/products/Vibi-Venezia-Cotton-canvas-Mary-Jane-flats-1532367;85;;;Flats;women
Roger Vivier;https://www.matchesfashion.com/products/Roger-Vivier-Trompette-patent-leather-ballet-flats-1538567;650;;;Flats;women
Le Monde Béryl;https://www.matchesfashion.com/products/Le-Monde-B%C3%A9ryl-Western-buckle-leather-Mary-Jane-ballet-flats-1546252;455;;;Flats;women
Ancient Greek Sandals;https://www.matchesfashion.com/products/Ancient-Greek-Sandals-Pallada-braided-strap-leather-sandals-1523189;170;;assetsprx.matchesfashion.com/img/1523189/1/285.jpg;Flats;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Arizona-suede-sandals-1539248;105;;assetsprx.matchesfashion.com/img/1539248/1/285.jpg;Flats;women
MACH & MACH;https://www.matchesfashion.com/products/MACH-%26-MACH--Double-Bow-crystal-and-silk-satin-flats-1538525;565;;assetsprx.matchesfashion.com/img/1538525/1/285.jpg;Flats;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Rise-leather-flatform-flip-flops-1478955;495;;assetsprx.matchesfashion.com/img/1478955/1/285.jpg;Flats;women
The Row;https://www.matchesfashion.com/products/The-Row-Chocolate-leather-sandals-1515995;480;;assetsprx.matchesfashion.com/img/1515995/1/285.jpg;Flats;women
Miu Miu;https://www.matchesfashion.com/products/Miu-Miu-Logo-jacquard-denim-sandals-1467428;540;;assetsprx.matchesfashion.com/img/1467428/1/285.jpg;Flats;women
UGG;https://www.matchesfashion.com/products/UGG-Tasman-shearling-lined-suede-slippers-1538302;100;;assetsprx.matchesfashion.com/img/1538302/1/285.jpg;Flats;women
Tod's;https://www.matchesfashion.com/products/Tod%27s-Buckled-grained-leather-loafers--1536252;630;;assetsprx.matchesfashion.com/img/1536252/1/285.jpg;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Festividade-tasselled-leather-sandals-1416574;575;;;Flats;women
Gucci;https://www.matchesfashion.com/products/Gucci-Floral-print-canvas-espadrille-sandals-1548992;435;;;Flats;women
Gucci;https://www.matchesfashion.com/products/Gucci-GG-matelass%C3%A9-leather-espadrilles-1473713;540;;;Flats;women
Le Monde Béryl;https://www.matchesfashion.com/products/Le-Monde-B%C3%A9ryl-Velvet-Mary-Jane-ballet-flats-1546256;395;;;Flats;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Tribute-leather-sandals-1398038;615;;;Flats;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Logo-embossed-rubber-platform-slides-1547845;375;;;Flats;women
Gucci;https://www.matchesfashion.com/products/Gucci-Horsebit-GG-Supreme-canvas-backless-loafers-1548998;485;;;Flats;women
Fortela;https://www.matchesfashion.com/products/Fortela-Frutate-embellished-suede-slippers-1526370;320;;;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Crystal-embellished-suede-sandals-1362217;610;;;Flats;women
Fortela;https://www.matchesfashion.com/products/Fortela-Frutate-embellished-suede-slippers-1526371;320;;;Flats;women
The Row;https://www.matchesfashion.com/products/The-Row-Fisherman-leather-sandals-1515982;920;;;Flats;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Drapy-knotted-faux-shearling-sandals-1438778;495;;;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Velcrissimo-neoprene-sandals-1416478;575;;;Flats;women
Emme Parsons;https://www.matchesfashion.com/products/Emme-Parsons-Ernest-leather-fisherman-sandals-1533072;410;;;Flats;women
Le Monde Béryl;https://www.matchesfashion.com/products/Le-Monde-B%C3%A9ryl-Leather-trim-mesh-Mary-Jane-ballet-flats-1546254;395;;;Flats;women
The Row;https://www.matchesfashion.com/products/The-Row-Square-toe-leather-sandals-1515980;600;;;Flats;women
Emme Parsons;https://www.matchesfashion.com/products/Emme-Parsons-Laurie-metal-toe-ring-%26-leather-sandals-1531103;310;;;Flats;women
Miu Miu;https://www.matchesfashion.com/products/Miu-Miu-Point-toe-crystal-embellished-satin-mules-1407312;700;;;Flats;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Anais-polka-dot-print-slingback-flats-1470937;695;;;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Point-toe-spazzolato-leather-d%27Orsay-flats-1400231;645;;;Flats;women
Gucci;https://www.matchesfashion.com/products/Gucci-Jordaan-Horsebit-GG-canvas-loafers-1496351;620;;;Flats;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Mallorca-rubber-slides-1413840;395;;;Flats;women
Aquazzura;https://www.matchesfashion.com/products/Aquazzura-Almost-Bare-metallic-leather-flat-sandals-1518337;455;;;Flats;women
Le Monde Béryl;https://www.matchesfashion.com/products/Le-Monde-B%C3%A9ryl-Claudia-buckle-strap-velvet-ballet-flats-1546251;440;;;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Loubi-Flip-spike-embellished-flip-flops-1452221;295;;;Flats;women
Miu Miu;https://www.matchesfashion.com/products/Miu-Miu-Logo-strap-satin-ballet-flats-1528247;700;;;Flats;women
Vibi Venezia;https://www.matchesfashion.com/products/Vibi-Venezia-Blanket-stitched-velvet-Mary-Jane-flats-1519745;85;;;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Loubi-studded-rubber-flip-flops-1433028;295;;;Flats;women
Birkenstock;https://www.matchesfashion.com/products/Birkenstock-Arizona-Big-Buckle-leather-sandals-1539249;119;;;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Coolito-cheetah-print-calf-hair-backless-loafers-1433010;695;;;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Janis-in-Spain-macram%C3%A9-sandals-1355867;635;;;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Kate-Draperia-glittered-tulle-and-satin-pumps%09-1464991;665;;;Flats;women
Saint Laurent;https://www.matchesfashion.com/products/Saint-Laurent-Le-Loafer-patent-leather-penny-loafers-1434105;675;;assetsprx.matchesfashion.com/img/1434105/1/285.jpg;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Coolito-velvet-backless-loafers-1433009;695;;assetsprx.matchesfashion.com/img/1433009/1/285.jpg;Flats;women
Marni;https://www.matchesfashion.com/products/Marni-Fisherman-leather-sandals-1507590;556;;assetsprx.matchesfashion.com/img/1507590/1/285.jpg;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Loubi-studded-rubber-flip-flops-1416460;350;;assetsprx.matchesfashion.com/img/1416460/1/285.jpg;Flats;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Cagole-studded-leather-sandals-1478958;550;;assetsprx.matchesfashion.com/img/1478958/1/285.jpg;Flats;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Cagole-buckled-leather-slides-1478956;925;;assetsprx.matchesfashion.com/img/1478956/1/285.jpg;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Crystal-embellished-satin-slingback-sandals-1362216;610;;assetsprx.matchesfashion.com/img/1362216/1/285.jpg;Flats;women
Miu Miu;https://www.matchesfashion.com/products/Miu-Miu-Logo-coin-raw-edge-leather-loafers-1511932;720;;assetsprx.matchesfashion.com/img/1511932/1/285.jpg;Flats;women
The Row;https://www.matchesfashion.com/products/The-Row-Canal-grained-leather-loafers-1501913;780;;assetsprx.matchesfashion.com/img/1501913/1/285.jpg;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Buckled-leather-flatform-sandals-1477894;430;;assetsprx.matchesfashion.com/img/1477894/1/285.jpg;Flats;women
Miu Miu;https://www.matchesfashion.com/products/Miu-Miu-Crystal-heel-satin-ballet-flats-1360002;515;;assetsprx.matchesfashion.com/img/1360002/1/285.jpg;Flats;women
Balenciaga;https://www.matchesfashion.com/products/Balenciaga-Mallorca-logo-print-leather-slides-1478411;595;;assetsprx.matchesfashion.com/img/1478411/1/285.jpg;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Quilted-nylon-and-shearling-backless-loafers-1434136;690;;assetsprx.matchesfashion.com/img/1434136/1/285.jpg;Flats;women
Emme Parsons;https://www.matchesfashion.com/products/Emme-Parsons-Hope-lizard-effect-leather-sandals-1531108;340;;assetsprx.matchesfashion.com/img/1531108/1/285.jpg;Flats;women
Loeffler Randall;https://www.matchesfashion.com/products/Loeffler-Randall-Leonie-crystal-embellished-mesh-ballet-flats-1555819;240;;assetsprx.matchesfashion.com/img/1555819/1/285.jpg;Flats;women
Prada;https://www.matchesfashion.com/products/Prada-Point-toe-spazzolato-leather-d%27Orsay-flats-1400230;645;;assetsprx.matchesfashion.com/img/1400230/1/285.jpg;Flats;women
The Row;https://www.matchesfashion.com/products/The-Row-Leather-loafers-1501897;1,060;;;Flats;women
Christian Louboutin;https://www.matchesfashion.com/products/Christian-Louboutin-Foulard-Cheville-scarf-%26-leather-sandals-1355871;645;;;Flats;women
